aa,0.025370311737060548
bb,0.015507245063781738
cc,0.01618647575378418
dd,0.015792250633239746
ee,0.02328735589981079
ff,0.019062256813049315
gg,0.018588387966156007
hh,0.017777836322784422
ii,0.01714146137237549
jj,0.022045660018920898
kk,0.016171371936798094
ll,0.017224335670471193
mm,0.017623651027679443
nn,0.11173099279403687
oo,0.09176912307739257
pp,0.023766696453094482
qq,0.029515767097473146
rr,0.029171180725097657
ss,0.028930974006652833
tt,0.021277499198913575
uu,0.013225698471069336
vv,0.02669004201889038
ww,0.015372395515441895
xx,0.015471947193145753
yy,0.015160775184631348
zz,0.014839375019073486
AA,0.014231979846954346
BB,0.015165448188781738
CC,0.020789909362792968
DD,0.021973168849945067
EE,0.021044623851776124
FF,0.01600006818771362
GG,0.01605355739593506
HH,0.015387344360351562
II,0.014834654331207276
JJ,0.015109729766845704
KK,0.018531644344329835
LL,0.015088558197021484
MM,0.017454922199249268
NN,0.017018711566925047
OO,0.01784936189651489
PP,0.01664445400238037
QQ,0.01977717876434326
RR,0.01728036403656006
SS,0.017153358459472655
TT,0.02007768154144287
UU,0.03232631683349609
VV,0.0321651816368103
WW,0.030891692638397215
XX,0.044265222549438474
YY,0.032039546966552736
ZZ,0.028232836723327638
!!,0.024876558780670167
"""""",0.02891198396682739
##,0.02018681764602661
$$,0.016340959072113036
%%,0.01696888208389282
&&,0.020609700679779054
'',0.01916067600250244
((,0.01714920997619629
)),0.017271769046783448
**,0.01681361198425293
++,0.01900283098220825
",,",0.016376399993896486
--,0.0665860652923584
..,0.015036725997924804
//,0.02227151393890381
::,0.016168272495269774
;;,0.01453073024749756
<<,0.016966259479522704
==,0.0173331618309021
>>,0.017432522773742676
??,0.016990399360656737
@@,0.0204764723777771
[[,0.018749606609344483
\\,0.02023710012435913
]],0.01502290964126587
^^,0.016204023361206056
__,0.01645411252975464
``,0.0353503942489624
{{,0.02430964708328247
||,0.029582500457763672
}},0.02818044424057007
~~,0.032099366188049316
