aa,0.04184865
bb,0.024679150000000004
cc,0.018771550000000005
dd,0.020056849999999998
ee,0.027360749999999996
ff,0.032850050000000006
gg,0.0365141
hh,0.028484449999999994
ii,0.030753749999999996
jj,0.0239271
kk,0.042009950000000004
ll,0.03427365
mm,0.03755410000000001
nn,0.027696000000000005
oo,0.0203802
pp,0.020000900000000005
qq,0.01675755
rr,0.015704
ss,0.01686815
tt,0.01671985
uu,0.0160515
vv,0.027645500000000007
ww,0.017452299999999997
xx,0.016516750000000004
yy,0.022731999999999995
zz,0.0153079
AA,0.015165549999999995
BB,0.014535200000000002
CC,0.014535299999999998
DD,0.01628135
EE,0.022186699999999997
FF,0.021836849999999998
GG,0.021101049999999996
HH,0.019183249999999995
II,0.01645485
JJ,0.020771799999999997
KK,0.015775749999999998
LL,0.018368050000000004
MM,0.0148916
NN,0.014589200000000005
OO,0.015306150000000004
PP,0.015914699999999997
QQ,0.015118100000000004
RR,0.01613085
SS,0.019952249999999998
TT,0.016999849999999997
UU,0.021327000000000002
VV,0.015349149999999997
WW,0.0167779
XX,0.020547
YY,0.027912349999999995
ZZ,0.024634200000000002
!!,0.027193000000000002
"""""",0.02176045
##,0.0223499
$$,0.030047400000000002
%%,0.03829210000000001
&&,0.03128260000000001
'',0.021181850000000002
((,0.023282600000000004
)),0.022575949999999994
**,0.0238264
++,0.013298700000000002
",,",0.019461349999999995
--,0.020398049999999997
..,0.0338343
//,0.04295755
::,0.029041449999999996
;;,0.050786750000000006
<<,0.08546714999999999
==,0.20878005000000002
>>,0.025135599999999998
??,0.028659499999999994
@@,0.08098829999999999
[[,0.023267200000000002
\\,0.027797250000000003
]],0.023673449999999995
^^,0.02026965
__,0.024604249999999998
``,0.0145602
{{,0.01526295
||,0.06617845
}},0.0157984
~~,0.025142199999999996
