aa,0.09335494041442871
bb,0.04298293590545654
cc,0.06435307264328002
dd,0.051619327068328856
ee,0.053125429153442386
ff,0.04535980224609375
gg,0.04584356546401978
hh,0.09704523086547852
ii,0.04411938190460205
jj,0.04674736261367798
kk,0.15115828514099122
ll,0.08058111667633057
mm,0.09773455858230591
nn,0.04761279821395874
oo,0.04303643703460693
pp,0.10323677062988282
qq,0.038273191452026366
rr,0.04573655128479004
ss,0.042535483837127686
tt,0.04142094850540161
uu,0.03921464681625366
vv,0.2875545501708984
ww,0.041312003135681154
xx,0.0415897011756897
yy,0.038364195823669435
zz,0.04983738660812378
AA,0.04246978759765625
BB,0.038171815872192386
CC,0.03865712881088257
DD,0.04317013025283813
EE,0.03996179103851318
FF,0.04324482679367066
GG,0.03867403268814087
aa,0.03451284170150757
bb,0.04106583595275879
cc,0.04429340362548828
dd,0.04300979375839233
ee,0.041834008693695066
ff,0.04121197462081909
gg,0.039759039878845215
hh,0.05093299150466919
ii,0.08218561410903931
jj,0.08861316442489624
kk,0.07446943521499634
ll,0.048942840099334715
mm,0.04370296001434326
nn,0.04039188623428345
oo,0.044598615169525145
pp,0.051446950435638426
qq,0.04603797197341919
rr,0.09714623689651489
ss,0.04311577081680298
tt,0.042784059047698976
uu,0.06648691892623901
vv,0.132305371761322
ww,0.0840636134147644
xx,0.0519445538520813
yy,0.0415308952331543
zz,0.05613099336624146
AA,0.04498975276947022
BB,0.055201613903045656
CC,0.04463231563568115
DD,0.04806550741195679
EE,0.04566203355789185
FF,0.04554207324981689
GG,0.050005757808685304
HH,0.06950148344039916
II,0.08866029977798462
JJ,0.07555902004241943
KK,0.06431055068969727
LL,0.0428695797920227
MM,0.04250483512878418
NN,0.04491487741470337
OO,0.04642971754074097
PP,0.04230842590332031
QQ,0.04667682647705078
RR,0.04149394035339356
SS,0.042836225032806395
TT,0.048770797252655027
UU,0.05707286596298218
VV,0.10308710336685181
WW,0.09333726167678832
XX,0.09209860563278198
YY,0.041084444522857665
ZZ,0.04346996545791626
!!,0.0472777247428894
"""""",0.04299030303955078
##,0.04293926954269409
$$,0.04708212614059448
%%,0.04994065761566162
&&,0.045036804676055905
'',0.04479548931121826
((,0.0464271068572998
)),0.06604909896850586
**,0.08266242742538452
++,0.08864802122116089
",,",0.06679028272628784
--,0.04894940853118897
..,0.04586138725280762
//,0.0435979962348938
::,0.050891196727752684
;;,0.04584418535232544
<<,0.04579007625579834
==,0.04485520124435425
>>,0.04786617755889892
??,0.0457913875579834
@@,0.04836164712905884
[[,0.07262990474700928
\\,0.09141391515731812
]],0.0898870587348938
^^,0.06091088056564331
__,0.04530637264251709
``,0.04442031383514404
{{,0.04133914709091187
||,0.044117963314056395
}},0.049304187297821045
~~,0.044452106952667235
